timestamp,xprice,yprice,returns
1358179740000,138.587500,167.000000,0.025000
1358179750000,138.587500,167.025000,0.000000
1358179760000,138.625000,167.125000,-0.100000
1358179770000,138.662500,167.112500,-0.100000
1358179780000,138.712500,167.150000,-0.112500
1358179790000,138.712500,167.175000,-0.137500
1358179800000,138.675000,167.162500,-0.125000
1358179810000,138.675000,167.150000,-0.125000
1358179820000,138.650000,167.125000,-0.112500
1358179830000,138.587500,167.150000,-0.125000
1358179840000,138.587500,167.075000,-0.050000
1358179850000,138.587500,167.075000,-0.037500
1358179860000,138.587500,167.075000,-0.037500
1358179870000,138.587500,167.075000,-0.012500
1358179880000,138.587500,167.087500,-0.062500
1358179890000,138.600000,167.087500,-0.062500
1358179900000,138.600000,167.087500,-0.062500
1358179910000,138.587500,167.100000,-0.075000
1358179920000,138.562500,167.100000,-0.075000
1358179930000,138.562500,167.100000,-0.075000
1358179940000,138.575000,167.100000,-0.100000
1358179950000,138.587500,167.100000,-0.125000
1358179960000,138.587500,167.050000,-0.050000
1358179970000,138.587500,167.037500,-0.037500
1358179980000,138.587500,167.050000,-0.050000
1358179990000,138.587500,167.050000,-0.050000
1358180000000,138.662500,167.112500,-0.112500
1358180010000,138.687500,167.162500,-0.162500
1358180020000,138.687500,167.162500,-0.200000
1358180030000,138.687500,167.162500,-0.187500
1358180040000,138.687500,167.150000,-0.175000
1358180050000,138.687500,167.150000,-0.162500
1358180060000,138.687500,167.175000,-0.187500
1358180070000,138.675000,167.162500,-0.175000
1358180080000,138.675000,167.150000,-0.162500
1358180090000,138.687500,167.150000,-0.137500
1358180100000,138.687500,167.150000,-0.137500
1358180110000,138.687500,167.150000,-0.137500
1358180120000,138.687500,167.162500,-0.137500
1358180130000,138.712500,167.150000,-0.125000
1358180140000,138.762500,167.175000,-0.137500
1358180150000,138.750000,167.212500,-0.162500
1358180160000,138.762500,167.212500,-0.150000
1358180170000,138.762500,167.225000,-0.162500
1358180180000,138.762500,167.212500,-0.100000
1358180190000,138.775000,167.212500,-0.087500
1358180200000,138.787500,167.200000,-0.075000
1358180210000,138.750000,167.100000,0.012500
1358180220000,138.700000,167.062500,0.050000
1358180230000,138.712500,167.075000,0.037500
1358180240000,138.712500,167.062500,0.050000
1358180250000,138.712500,167.075000,0.050000
1358180260000,138.675000,167.062500,0.050000
1358180270000,138.612500,167.050000,0.050000
1358180280000,138.612500,167.050000,0.062500
1358180290000,138.612500,167.050000,0.087500
1358180300000,138.625000,167.062500,0.000000
1358180310000,138.600000,167.062500,-0.012500
1358180320000,138.612500,167.037500,0.025000
1358180330000,138.587500,167.012500,0.050000
1358180340000,138.587500,167.025000,0.037500
1358180350000,138.600000,167.025000,0.037500
1358180360000,138.625000,167.025000,0.037500
1358180370000,138.625000,167.012500,0.025000
1358180380000,138.625000,167.037500,0.012500
1358180390000,138.625000,167.037500,0.012500
1358180400000,138.625000,167.037500,0.012500
1358180410000,138.600000,167.025000,0.000000
1358180420000,138.600000,167.012500,-0.075000
1358180430000,138.562500,167.025000,-0.087500
1358180440000,138.562500,167.025000,-0.100000
1358180450000,138.562500,167.037500,-0.112500
1358180460000,138.525000,167.037500,-0.112500
1358180470000,138.525000,167.062500,-0.162500
1358180480000,138.512500,167.025000,-0.125000
1358180490000,138.512500,167.025000,-0.125000
1358180500000,138.512500,167.025000,-0.125000
1358180510000,138.512500,167.025000,-0.125000
1358180520000,138.512500,167.025000,-0.150000
1358180530000,138.512500,167.025000,-0.150000
1358180540000,138.512500,167.000000,-0.125000
1358180550000,138.512500,166.975000,-0.100000
1358180560000,138.512500,167.000000,-0.125000
1358180570000,138.500000,167.000000,-0.125000
1358180580000,138.500000,167.000000,-0.125000
1358180590000,138.500000,167.000000,-0.150000
1358180600000,138.500000,167.000000,-0.137500
1358180610000,138.500000,167.000000,-0.150000
1358180620000,138.512500,166.962500,-0.125000
1358180630000,138.512500,166.975000,-0.112500
1358180640000,138.512500,166.975000,-0.112500
1358180650000,138.512500,166.987500,-0.162500
1358180660000,138.512500,166.987500,-0.162500
1358180670000,138.512500,166.987500,-0.150000
1358180680000,138.512500,166.987500,-0.150000
1358180690000,138.512500,167.012500,-0.175000
1358180700000,138.512500,167.012500,-0.175000
1358180710000,138.512500,167.012500,-0.200000
1358180720000,138.512500,167.025000,-0.212500
1358180730000,138.512500,167.025000,-0.212500
1358180740000,138.537500,167.037500,-0.225000
1358180750000,138.537500,167.050000,-0.237500
1358180760000,138.562500,167.062500,-0.250000
1358180770000,138.562500,167.062500,-0.237500
1358180780000,138.650000,167.112500,-0.287500
1358180790000,138.650000,167.125000,-0.300000
1358180800000,138.637500,167.125000,-0.300000
1358180810000,138.612500,167.112500,-0.287500
1358180820000,138.587500,167.112500,-0.287500
1358180830000,138.625000,167.112500,-0.287500
1358180840000,138.600000,167.112500,-0.275000
1358180850000,138.600000,167.125000,-0.287500
1358180860000,138.587500,167.112500,-0.275000
1358180870000,138.587500,167.100000,-0.237500
1358180880000,138.600000,167.112500,-0.250000
1358180890000,138.600000,167.137500,-0.275000
1358180900000,138.600000,167.062500,-0.200000
1358180910000,138.600000,167.050000,-0.187500
1358180920000,138.575000,167.062500,-0.200000
1358180930000,138.575000,167.062500,-0.212500
1358180940000,138.575000,167.062500,-0.212500
1358180950000,138.575000,167.062500,-0.225000
1358180960000,138.575000,167.062500,-0.237500
1358180970000,138.537500,167.037500,-0.212500
1358180980000,138.537500,167.050000,-0.212500
1358180990000,138.562500,167.050000,-0.212500
1358181000000,138.550000,167.050000,-0.212500
1358181010000,138.537500,167.025000,-0.187500
1358181020000,138.537500,166.937500,-0.100000
1358181030000,138.537500,166.937500,-0.100000
1358181040000,138.537500,166.925000,-0.075000
1358181050000,138.537500,166.925000,-0.075000
1358181060000,138.537500,166.925000,-0.075000
1358181070000,138.537500,166.900000,-0.050000
1358181080000,138.537500,166.900000,-0.050000
1358181090000,138.537500,166.900000,-0.062500
1358181100000,138.537500,166.900000,-0.062500
1358181110000,138.537500,166.900000,-0.075000
1358181120000,138.537500,166.875000,-0.050000
1358181130000,138.537500,166.875000,-0.050000
1358181140000,138.537500,166.875000,-0.050000
1358181150000,138.537500,166.875000,-0.050000
1358181160000,138.537500,166.875000,-0.062500
1358181170000,138.525000,166.875000,-0.050000
1358181180000,138.512500,166.875000,-0.062500
1358181190000,138.512500,166.850000,-0.025000
1358181200000,138.500000,166.862500,-0.037500
1358181210000,138.487500,166.850000,-0.025000
1358181220000,138.487500,166.837500,0.012500
1358181230000,138.487500,166.862500,0.000000
1358181240000,138.487500,166.862500,0.000000
1358181250000,138.487500,166.825000,0.025000
1358181260000,138.475000,166.825000,0.012500
1358181270000,138.475000,166.837500,0.000000
1358181280000,138.487500,166.837500,0.000000
1358181290000,138.487500,166.837500,0.000000
1358181300000,138.487500,166.837500,0.000000
1358181310000,138.487500,166.812500,0.025000
1358181320000,138.487500,166.812500,0.025000
1358181330000,138.487500,166.812500,0.037500
1358181340000,138.487500,166.812500,0.037500
1358181350000,138.487500,166.812500,0.012500
1358181360000,138.462500,166.812500,0.012500
1358181370000,138.450000,166.825000,-0.025000
1358181380000,138.450000,166.825000,-0.025000
1358181390000,138.450000,166.825000,-0.025000
1358181400000,138.450000,166.825000,-0.025000
1358181410000,138.437500,166.825000,-0.037500
1358181420000,138.437500,166.825000,-0.012500
1358181430000,138.462500,166.825000,-0.012500
1358181440000,138.462500,166.837500,-0.037500
1358181450000,138.437500,166.837500,-0.037500
1358181460000,138.437500,166.837500,-0.037500
1358181470000,138.437500,166.862500,-0.062500
1358181480000,138.437500,166.862500,-0.087500
1358181490000,138.437500,166.862500,-0.062500
1358181500000,138.437500,166.862500,-0.062500
1358181510000,138.437500,166.862500,-0.050000
1358181520000,138.437500,166.862500,-0.062500
1358181530000,138.437500,166.850000,-0.012500
1358181540000,138.437500,166.850000,0.137500
1358181550000,138.437500,166.837500,0.187500
1358181560000,138.437500,166.825000,0.237500
1358181570000,138.437500,166.825000,0.237500
1358181580000,138.437500,166.837500,0.225000
1358181590000,138.437500,166.837500,0.225000
1358181600000,138.437500,166.837500,0.250000
1358181610000,138.437500,166.837500,0.262500
1358181620000,138.437500,166.837500,0.262500
1358181630000,138.437500,166.837500,0.287500
1358181640000,138.437500,166.850000,0.275000
1358181650000,138.437500,166.850000,0.325000
1358181660000,138.437500,166.850000,0.325000
1358181670000,138.437500,166.850000,0.325000
1358181680000,138.437500,166.850000,0.312500
1358181690000,138.437500,166.837500,0.325000
1358181700000,138.437500,166.837500,0.325000
1358181710000,138.437500,166.825000,0.337500
1358181720000,138.437500,166.825000,0.337500
1358181730000,138.437500,166.825000,0.337500
1358181740000,138.437500,166.825000,0.337500
1358181750000,138.437500,166.825000,0.350000
1358181760000,138.437500,166.812500,0.412500
1358181770000,138.462500,166.825000,0.400000
1358181780000,138.462500,166.812500,0.412500
1358181790000,138.462500,166.825000,0.412500
1358181800000,138.462500,166.825000,0.437500
1358181810000,138.462500,166.825000,0.437500
1358181820000,138.462500,166.850000,0.412500
1358181830000,138.462500,166.862500,0.375000
1358181840000,138.462500,166.862500,0.350000
1358181850000,138.462500,166.850000,0.362500
1358181860000,138.462500,166.837500,0.350000
1358181870000,138.450000,166.837500,0.337500
1358181880000,138.450000,166.837500,0.337500
1358181890000,138.462500,166.837500,0.337500
1358181900000,138.462500,166.837500,0.337500
1358181910000,138.450000,166.837500,0.262500
1358181920000,138.450000,166.837500,0.250000
1358181930000,138.450000,166.850000,0.262500
1358181940000,138.437500,166.850000,0.262500
1358181950000,138.412500,166.825000,0.287500
1358181960000,138.387500,166.825000,0.287500
1358181970000,138.387500,166.800000,0.312500
1358181980000,138.387500,166.800000,0.350000
1358181990000,138.387500,166.800000,0.387500
1358182000000,138.387500,166.800000,0.400000
1358182010000,138.387500,166.787500,0.400000
1358182020000,138.400000,166.812500,0.375000
1358182030000,138.400000,166.812500,0.387500
1358182040000,138.400000,166.800000,0.400000
1358182050000,138.412500,166.800000,0.400000
1358182060000,138.412500,166.800000,0.400000
1358182070000,138.412500,166.800000,0.400000
1358182080000,138.412500,166.775000,0.437500
1358182090000,138.437500,166.800000,0.450000
1358182100000,138.437500,166.800000,0.462500
1358182110000,138.437500,166.812500,0.450000
1358182120000,138.475000,166.800000,0.462500
1358182130000,138.487500,166.837500,0.425000
1358182140000,138.537500,166.987500,0.262500
1358182150000,138.537500,167.025000,0.237500
1358182160000,138.575000,167.062500,0.187500
1358182170000,138.587500,167.062500,0.187500
1358182180000,138.587500,167.062500,0.187500
1358182190000,138.587500,167.062500,0.212500
1358182200000,138.587500,167.087500,0.187500
1358182210000,138.587500,167.100000,0.125000
1358182220000,138.587500,167.100000,0.150000
1358182230000,138.587500,167.125000,0.100000
1358182240000,138.600000,167.125000,0.037500
1358182250000,138.612500,167.175000,-0.062500
1358182260000,138.612500,167.175000,-0.087500
1358182270000,138.612500,167.175000,-0.087500
1358182280000,138.612500,167.162500,-0.087500
1358182290000,138.612500,167.162500,-0.175000
1358182300000,138.612500,167.162500,-0.187500
1358182310000,138.612500,167.162500,-0.175000
1358182320000,138.612500,167.162500,-0.175000
1358182330000,138.612500,167.162500,-0.225000
1358182340000,138.612500,167.162500,-0.212500
1358182350000,138.637500,167.175000,-0.225000
1358182360000,138.662500,167.225000,-0.262500
1358182370000,138.662500,167.225000,-0.250000
1358182380000,138.662500,167.225000,-0.225000
1358182390000,138.650000,167.237500,-0.237500
1358182400000,138.650000,167.262500,-0.250000
1358182410000,138.650000,167.262500,-0.225000
1358182420000,138.650000,167.262500,-0.212500
1358182430000,138.662500,167.237500,-0.200000
1358182440000,138.637500,167.212500,-0.175000
1358182450000,138.637500,167.212500,-0.175000
1358182460000,138.587500,167.187500,-0.150000
1358182470000,138.587500,167.175000,-0.137500
1358182480000,138.587500,167.175000,-0.137500
1358182490000,138.612500,167.175000,-0.137500
1358182500000,138.612500,167.175000,-0.150000
1358182510000,138.612500,167.100000,-0.062500
1358182520000,138.612500,167.087500,-0.050000
1358182530000,138.625000,167.112500,-0.075000
1358182540000,138.625000,167.112500,-0.075000
1358182550000,138.637500,167.112500,-0.075000
1358182560000,138.637500,167.112500,-0.075000
1358182570000,138.637500,167.112500,-0.075000
1358182580000,138.675000,167.150000,-0.100000
1358182590000,138.675000,167.187500,-0.150000
1358182600000,138.675000,167.200000,-0.162500
1358182610000,138.662500,167.187500,-0.150000
1358182620000,138.675000,167.187500,-0.125000
1358182630000,138.687500,167.200000,-0.175000
1358182640000,138.687500,167.200000,-0.187500
1358182650000,138.687500,167.200000,-0.200000
1358182660000,138.687500,167.200000,-0.200000
1358182670000,138.725000,167.200000,-0.200000
1358182680000,138.725000,167.212500,-0.212500
1358182690000,138.737500,167.250000,-0.250000
1358182700000,138.737500,167.262500,-0.262500
1358182710000,138.737500,167.262500,-0.262500
1358182720000,138.737500,167.262500,-0.225000
1358182730000,138.737500,167.262500,-0.237500
1358182740000,138.737500,167.250000,-0.212500
1358182750000,138.762500,167.262500,-0.287500
1358182760000,138.737500,167.250000,-0.262500
1358182770000,138.737500,167.250000,-0.262500
1358182780000,138.737500,167.250000,-0.237500
1358182790000,138.737500,167.275000,-0.262500
1358182800000,138.737500,167.275000,-0.275000
1358182810000,138.687500,167.225000,-0.187500
1358182820000,138.687500,167.250000,-0.225000
1358182830000,138.600000,167.225000,-0.200000
1358182840000,138.600000,167.162500,-0.137500
1358182850000,138.587500,167.112500,-0.087500
1358182860000,138.587500,167.087500,-0.062500
1358182870000,138.587500,167.087500,-0.062500
1358182880000,138.587500,167.075000,-0.025000
1358182890000,138.500000,166.987500,0.050000
1358182900000,138.525000,166.975000,0.062500
1358182910000,138.512500,166.987500,0.050000
1358182920000,138.512500,166.987500,0.050000
1358182930000,138.462500,166.937500,0.100000
1358182940000,138.475000,166.950000,0.087500
1358182950000,138.475000,166.950000,0.062500
1358182960000,138.487500,166.962500,0.050000
1358182970000,138.487500,166.975000,0.037500
1358182980000,138.500000,167.000000,0.012500
1358182990000,138.512500,167.000000,0.012500
1358183000000,138.512500,167.012500,-0.087500
1358183010000,138.512500,167.037500,-0.112500
1358183020000,138.575000,167.050000,-0.150000
1358183030000,138.537500,167.037500,-0.137500
1358183040000,138.537500,167.037500,-0.137500
1358183050000,138.537500,167.037500,-0.175000
1358183060000,138.537500,167.037500,-0.150000
1358183070000,138.512500,167.037500,-0.150000
1358183080000,138.512500,167.037500,-0.150000
1358183090000,138.512500,167.037500,-0.150000
1358183100000,138.512500,167.025000,-0.137500
1358183110000,138.512500,167.037500,-0.150000
1358183120000,138.512500,167.037500,-0.150000
1358183130000,138.512500,167.037500,-0.150000
1358183140000,138.512500,167.037500,-0.150000
1358183150000,138.512500,167.037500,-0.150000
1358183160000,138.512500,167.037500,-0.150000
1358183170000,138.512500,167.037500,-0.162500
1358183180000,138.512500,167.050000,-0.162500
1358183190000,138.512500,167.037500,-0.212500
1358183200000,138.512500,167.037500,-0.237500
1358183210000,138.512500,167.037500,-0.237500
1358183220000,138.512500,167.062500,-0.262500
1358183230000,138.475000,167.025000,-0.225000
1358183240000,138.462500,167.012500,-0.212500
1358183250000,138.462500,167.000000,-0.200000
1358183260000,138.462500,167.000000,-0.200000
1358183270000,138.462500,167.000000,-0.200000
1358183280000,138.462500,167.000000,-0.212500
1358183290000,138.462500,167.000000,-0.212500
1358183300000,138.462500,167.000000,-0.212500
1358183310000,138.462500,167.000000,-0.212500
1358183320000,138.462500,167.037500,-0.250000
1358183330000,138.462500,167.025000,-0.237500
1358183340000,138.462500,167.037500,-0.250000
1358183350000,138.437500,166.975000,-0.187500
1358183360000,138.437500,166.987500,-0.200000
1358183370000,138.437500,166.987500,-0.212500
1358183380000,138.437500,167.012500,-0.225000
1358183390000,138.437500,167.012500,-0.237500
1358183400000,138.437500,167.000000,-0.225000
1358183410000,138.437500,167.037500,-0.262500
1358183420000,138.437500,167.025000,-0.250000
1358183430000,138.437500,167.025000,-0.250000
1358183440000,138.437500,167.025000,-0.237500
1358183450000,138.437500,167.025000,-0.250000
1358183460000,138.437500,167.025000,-0.250000
1358183470000,138.437500,167.025000,-0.250000
1358183480000,138.437500,167.050000,-0.275000
1358183490000,138.475000,167.037500,-0.262500
1358183500000,138.475000,167.037500,-0.262500
1358183510000,138.487500,167.037500,-0.262500
1358183520000,138.487500,167.037500,-0.262500
1358183530000,138.487500,167.037500,-0.262500
1358183540000,138.487500,167.037500,-0.262500
1358183550000,138.487500,167.012500,-0.237500
1358183560000,138.437500,167.012500,-0.225000
1358183570000,138.437500,167.012500,-0.225000
1358183580000,138.450000,167.012500,-0.225000
1358183590000,138.450000,167.012500,-0.225000
1358183600000,138.437500,166.925000,-0.137500
1358183610000,138.437500,166.925000,-0.137500
1358183620000,138.425000,166.900000,-0.100000
1358183630000,138.425000,166.900000,-0.100000
1358183640000,138.425000,166.900000,-0.100000
1358183650000,138.412500,166.862500,-0.062500
1358183660000,138.412500,166.887500,-0.087500
1358183670000,138.400000,166.887500,-0.075000
1358183680000,138.400000,166.887500,-0.075000
1358183690000,138.400000,166.887500,-0.062500
1358183700000,138.400000,166.887500,-0.100000
1358183710000,138.400000,166.887500,-0.075000
1358183720000,138.400000,166.887500,-0.075000
1358183730000,138.375000,166.887500,-0.075000
1358183740000,138.375000,166.887500,-0.062500
1358183750000,138.387500,166.887500,-0.062500
1358183760000,138.387500,166.887500,-0.050000
1358183770000,138.387500,166.875000,-0.037500
1358183780000,138.387500,166.887500,-0.050000
1358183790000,138.362500,166.825000,0.012500
1358183800000,138.337500,166.800000,0.037500
1358183810000,138.337500,166.800000,0.037500
1358183820000,138.362500,166.800000,0.037500
1358183830000,138.362500,166.800000,0.050000
1358183840000,138.362500,166.800000,0.050000
1358183850000,138.362500,166.800000,0.050000
1358183860000,138.362500,166.800000,0.062500
1358183870000,138.350000,166.800000,0.025000
1358183880000,138.350000,166.787500,0.025000
1358183890000,138.337500,166.787500,0.025000
1358183900000,138.337500,166.787500,0.025000
1358183910000,138.337500,166.787500,0.025000
1358183920000,138.337500,166.787500,0.062500
1358183930000,138.337500,166.787500,0.050000
1358183940000,138.337500,166.787500,0.062500
1358183950000,138.337500,166.787500,0.050000
1358183960000,138.337500,166.787500,0.037500
1358183970000,138.337500,166.775000,0.050000
1358183980000,138.337500,166.787500,-0.000000
1358183990000,138.337500,166.775000,-0.000000
1358184000000,138.337500,166.775000,-0.025000
1358184010000,138.337500,166.775000,-0.037500
1358184020000,138.337500,166.775000,-0.037500
1358184030000,138.337500,166.775000,-0.025000
1358184040000,138.337500,166.787500,-0.037500
1358184050000,138.337500,166.775000,-0.037500
1358184060000,138.337500,166.775000,-0.050000
1358184070000,138.337500,166.775000,-0.075000
1358184080000,138.337500,166.775000,-0.075000
1358184090000,138.337500,166.775000,-0.075000
1358184100000,138.337500,166.775000,-0.075000
1358184110000,138.337500,166.775000,-0.075000
1358184120000,138.337500,166.775000,-0.075000
1358184130000,138.337500,166.775000,-0.087500
1358184140000,138.337500,166.775000,-0.087500
1358184150000,138.337500,166.775000,-0.087500
1358184160000,138.337500,166.787500,-0.100000
1358184170000,138.337500,166.787500,-0.087500
1358184180000,138.337500,166.787500,-0.100000
1358184190000,138.337500,166.787500,-0.100000
1358184200000,138.337500,166.787500,-0.100000
1358184210000,138.375000,166.787500,-0.100000
1358184220000,138.375000,166.800000,-0.087500
1358184230000,138.375000,166.800000,-0.050000
1358184240000,138.375000,166.800000,-0.037500
1358184250000,138.375000,166.800000,-0.037500
1358184260000,138.387500,166.800000,-0.025000
1358184270000,138.387500,166.812500,-0.037500
1358184280000,138.387500,166.812500,-0.037500
1358184290000,138.375000,166.825000,-0.062500
1358184300000,138.375000,166.787500,-0.025000
1358184310000,138.375000,166.812500,-0.050000
1358184320000,138.375000,166.812500,-0.050000
1358184330000,138.375000,166.812500,-0.050000
1358184340000,138.375000,166.825000,-0.062500
1358184350000,138.375000,166.825000,-0.062500
1358184360000,138.387500,166.837500,-0.062500
1358184370000,138.387500,166.837500,-0.175000
1358184380000,138.375000,166.837500,-0.175000
1358184390000,138.362500,166.837500,-0.175000
1358184400000,138.362500,166.837500,-0.175000
1358184410000,138.350000,166.837500,-0.175000
1358184420000,138.350000,166.837500,-0.175000
1358184430000,138.350000,166.850000,-0.187500
1358184440000,138.350000,166.850000,-0.187500
1358184450000,138.350000,166.850000,-0.175000
1358184460000,138.350000,166.862500,-0.212500
1358184470000,138.350000,166.825000,-0.175000
1358184480000,138.350000,166.812500,-0.162500
1358184490000,138.350000,166.812500,-0.162500
1358184500000,138.350000,166.812500,-0.162500
1358184510000,138.350000,166.812500,-0.162500
1358184520000,138.350000,166.850000,-0.200000
1358184530000,138.337500,166.837500,-0.200000
1358184540000,138.337500,166.850000,-0.212500
1358184550000,138.337500,166.837500,-0.200000
1358184560000,138.337500,166.825000,-0.187500
1358184570000,138.325000,166.825000,-0.187500
1358184580000,138.300000,166.787500,-0.162500
1358184590000,138.300000,166.775000,-0.150000
1358184600000,138.300000,166.750000,-0.125000
1358184610000,138.300000,166.737500,-0.112500
1358184620000,138.300000,166.737500,-0.112500
1358184630000,138.300000,166.750000,-0.125000
1358184640000,138.287500,166.750000,-0.125000
1358184650000,138.287500,166.737500,-0.112500
1358184660000,138.287500,166.725000,-0.087500
1358184670000,138.287500,166.700000,-0.062500
1358184680000,138.287500,166.700000,-0.062500
1358184690000,138.287500,166.700000,-0.050000
1358184700000,138.287500,166.700000,-0.037500
1358184710000,138.287500,166.700000,-0.050000
1358184720000,138.287500,166.700000,-0.050000
1358184730000,138.287500,166.687500,-0.037500
1358184740000,138.287500,166.687500,-0.037500
1358184750000,138.287500,166.687500,-0.037500
1358184760000,138.287500,166.687500,-0.037500
1358184770000,138.287500,166.700000,-0.062500
1358184780000,138.287500,166.687500,-0.050000
1358184790000,138.287500,166.687500,-0.050000
1358184800000,138.287500,166.687500,-0.062500
1358184810000,138.287500,166.687500,-0.037500
1358184820000,138.287500,166.712500,-0.050000
1358184830000,138.287500,166.750000,-0.087500
1358184840000,138.287500,166.762500,-0.100000
1358184850000,138.287500,166.762500,-0.100000
1358184860000,138.287500,166.775000,-0.125000
1358184870000,138.287500,166.775000,-0.125000
1358184880000,138.287500,166.775000,-0.150000
1358184890000,138.287500,166.762500,-0.137500
1358184900000,138.287500,166.762500,-0.137500
1358184910000,138.287500,166.762500,-0.137500
1358184920000,138.287500,166.762500,-0.137500
1358184930000,138.287500,166.762500,-0.137500
1358184940000,138.287500,166.762500,-0.137500
1358184950000,138.300000,166.762500,-0.137500
1358184960000,138.300000,166.775000,-0.137500
1358184970000,138.300000,166.662500,-0.025000
1358184980000,138.300000,166.662500,-0.025000
1358184990000,138.300000,166.662500,-0.025000
1358185000000,138.300000,166.662500,-0.012500
1358185010000,138.300000,166.662500,-0.037500
1358185020000,138.300000,166.662500,-0.037500
1358185030000,138.300000,166.662500,-0.037500
1358185040000,138.312500,166.662500,-0.025000
1358185050000,138.312500,166.675000,-0.037500
1358185060000,138.287500,166.650000,-0.012500
1358185070000,138.287500,166.650000,-0.012500
1358185080000,138.287500,166.650000,-0.012500
1358185090000,138.287500,166.650000,0.000000
1358185100000,138.287500,166.650000,0.012500
1358185110000,138.287500,166.650000,0.025000
1358185120000,138.287500,166.650000,0.025000
1358185130000,138.287500,166.637500,0.037500
1358185140000,138.287500,166.637500,0.037500
1358185150000,138.287500,166.637500,0.037500
1358185160000,138.287500,166.637500,0.037500
1358185170000,138.287500,166.637500,0.037500
1358185180000,138.287500,166.625000,0.050000
1358185190000,138.287500,166.625000,0.050000
1358185200000,138.287500,166.625000,0.050000
1358185210000,138.287500,166.625000,0.050000
1358185220000,138.287500,166.625000,0.050000
1358185230000,138.287500,166.625000,0.050000
1358185240000,138.287500,166.625000,0.050000
1358185250000,138.287500,166.625000,0.050000
1358185260000,138.287500,166.637500,0.025000
1358185270000,138.275000,166.637500,0.025000
1358185280000,138.275000,166.637500,0.025000
1358185290000,138.287500,166.650000,0.012500
1358185300000,138.287500,166.662500,0.000000
1358185310000,138.287500,166.650000,0.025000
1358185320000,138.287500,166.650000,0.025000
1358185330000,138.287500,166.650000,0.025000
1358185340000,138.287500,166.650000,0.025000
1358185350000,138.287500,166.650000,0.012500
1358185360000,138.287500,166.650000,0.012500
1358185370000,138.287500,166.637500,0.025000
1358185380000,138.287500,166.637500,0.012500
1358185390000,138.275000,166.637500,-0.025000
1358185400000,138.275000,166.625000,0.000000
1358185410000,138.287500,166.650000,-0.012500
1358185420000,138.287500,166.662500,0.000000
1358185430000,138.287500,166.662500,0.000000
1358185440000,138.287500,166.662500,-0.012500
1358185450000,138.287500,166.662500,-0.012500
1358185460000,138.287500,166.650000,-0.000000
1358185470000,138.287500,166.650000,0.012500
1358185480000,138.262500,166.625000,0.037500
1358185490000,138.262500,166.625000,0.037500
1358185500000,138.262500,166.625000,0.037500
1358185510000,138.262500,166.625000,0.037500
1358185520000,138.262500,166.625000,0.037500
1358185530000,138.237500,166.625000,0.025000
1358185540000,138.237500,166.625000,0.025000
1358185550000,138.237500,166.625000,0.025000
1358185560000,138.237500,166.637500,0.025000
1358185570000,138.237500,166.637500,0.025000
1358185580000,138.237500,166.637500,0.025000
1358185590000,138.237500,166.637500,0.025000
1358185600000,138.237500,166.650000,0.012500
1358185610000,138.237500,166.625000,0.037500
1358185620000,138.237500,166.625000,0.037500
1358185630000,138.237500,166.625000,0.037500
1358185640000,138.237500,166.637500,0.025000
1358185650000,138.237500,166.637500,0.025000
1358185660000,138.237500,166.637500,0.025000
1358185670000,138.237500,166.637500,0.025000
1358185680000,138.237500,166.637500,0.025000
1358185690000,138.237500,166.650000,0.012500
1358185700000,138.237500,166.662500,0.000000
1358185710000,138.250000,166.675000,-0.012500
1358185720000,138.262500,166.675000,-0.012500
1358185730000,138.237500,166.675000,-0.012500
1358185740000,138.262500,166.675000,0.000000
1358185750000,138.262500,166.675000,0.000000
1358185760000,138.262500,166.675000,0.000000
1358185770000,138.262500,166.675000,0.012500
1358185780000,138.262500,166.675000,0.012500
1358185790000,138.262500,166.675000,0.012500
1358185800000,138.262500,166.675000,0.012500
1358185810000,138.250000,166.675000,0.000000
1358185820000,138.237500,166.675000,0.012500
1358185830000,138.237500,166.675000,0.012500
1358185840000,138.237500,166.675000,0.012500
1358185850000,138.237500,166.675000,0.050000
1358185860000,138.237500,166.662500,0.062500
1358185870000,138.262500,166.662500,0.062500
1358185880000,138.287500,166.662500,0.025000
1358185890000,138.287500,166.662500,0.025000
1358185900000,138.287500,166.662500,0.025000
1358185910000,138.287500,166.675000,0.000000
1358185920000,138.287500,166.675000,0.000000
1358185930000,138.287500,166.675000,0.012500
1358185940000,138.312500,166.675000,0.012500
1358185950000,138.312500,166.662500,0.012500
1358185960000,138.312500,166.662500,0.012500
1358185970000,138.312500,166.662500,0.012500
1358185980000,138.312500,166.650000,0.025000
1358185990000,138.312500,166.612500,0.062500
1358186000000,138.337500,166.625000,0.050000
1358186010000,138.337500,166.637500,0.037500
1358186020000,138.362500,166.662500,0.012500
1358186030000,138.362500,166.662500,0.012500
1358186040000,138.337500,166.650000,0.025000
1358186050000,138.337500,166.650000,-0.012500
1358186060000,138.337500,166.650000,-0.012500
1358186070000,138.350000,166.662500,-0.050000
1358186080000,138.350000,166.662500,-0.100000
1358186090000,138.362500,166.662500,-0.100000
1358186100000,138.362500,166.662500,-0.100000
1358186110000,138.362500,166.662500,-0.150000
1358186120000,138.362500,166.662500,-0.137500
1358186130000,138.362500,166.650000,-0.125000
1358186140000,138.362500,166.650000,-0.062500
1358186150000,138.362500,166.650000,-0.062500
1358186160000,138.362500,166.662500,-0.075000
1358186170000,138.362500,166.662500,-0.075000
1358186180000,138.362500,166.662500,-0.087500
